"MeterId";"MeterRates";"MeterCategory";"Unit";"MeterName";"MeterSubCategory";"MeterRegion"
"3b7aee01-48e2-40f6-a057-356394ea03c9";"0.0";"Virtual Machines Licenses";"1 Hour";"12 vCPU VM License";"Windows Server Burst";""
"ac7f52e8-c2a6-4cb6-be8a-f9528979483c";"0.0";"Virtual Machines Licenses";"1 Hour";"72 vCPU VM License";"SQL Server Linux Enterprise";""
"99c83182-0ebc-4eba-99a6-80e0c0fa572b";"0.228449";"HDInsight";"1 Hour";"D3";"D Series";""
"e0434559-19ee-4132-9c46-05ad4044f3f7";"0.0";"Cloud Services";"1 Hour";"2 vCPU License";"Server";""
"ff01cd49-9161-4c97-bfed-32096b1c3b6e";"0.0";"Storage";"10K";"Disk Delete Operations - Free";"Standard Page Blob v2";""
"8303edd8-7a66-4bc6-aef2-89f46925316c";"0.0";"Storage";"10K";"Disk Write Operations - Free";"Standard Page Blob";""
"507b35f5-9039-4367-9cd2-d3c731e46064";"0.0";"Bandwidth";"1 GB";"Inter-Availability Zone Data Transfer In";"";""
"ac9d47ff-ff68-4afc-a145-0c321cf8d0d5";"0.0";"Cloud Services";"1 Hour";"1 vCPU License";"Server";""
"dd289898-85af-4679-be42-6456452be971";"0.109629";"Virtual Machines Licenses";"1 Hour";"120 vCPU VM License";"SQL Server Web Red Hat Enterprise Linux";""
"4858479d-095e-4f75-9cb8-c69bab8a7bca";"0.0";"Azure Machine Learning";"1 Hour";"vCPU Surcharge";"Enterprise FPGA Inferencing";""
"9f6824b7-d4e2-410b-b0e9-fc05fac15805";"0.274072";"Azure Synapse Analytics";"1 Hour";"vCore";"Data Flow - Memory Optimized";""
"87a2540c-01e9-4df7-bcd6-b3054e7696f9";"4.2165";"Azure Front Door Service";"1/Month";"Policies";"";""
"891e8552-1bb5-4450-9e04-bdabdba13600";"0.0";"Azure Maps";"1";"Data Conversion";"";""
"00a92d33-2d92-4774-8499-57e6e48bef12";"0.0";"Virtual Machines Licenses";"1 Hour";"8 vCPU VM License";"SQL Server Linux Web";""
"c90286c8-adf0-438e-a257-4468387df385";"0.030358";"VPN Gateway";"1 Hour";"Basic Gateway";"";""
"41669c0a-0d33-4242-a53a-3ba563e8c39e";"1.711899";"Azure Analysis Services";"1 Hour";"S1 Scale-Out";"Standard";""
"e57f8dd8-acf7-427d-947b-47dce5fb56c1";"0.050598";"Virtual Machines Licenses";"1 Hour";"1 vCPU VM License";"SQL Server Web Red Hat Enterprise Linux";""
"26bc6313-7c21-477f-9233-9fd734c5186d";"0.00001";"Container Instances";"1 Second";"Windows Software Duration";"";""
"dc72ee45-2ab7-4698-b435-e2cf10d1f9f6";"0.0";"Cloud Services";"1 Hour";"64 vCPU License";"Server";""
"963858e4-b3ba-46bd-90cc-b509518302d5";"0.134928";"SQL Server Stretch Database";"1 GB/Month";"Data Stored";"";""
"6b51f466-ce77-405f-9131-cca22a609bf9";"5.0598";"Cognitive Services";"1M";"Custom Text To Speech Characters";"Speech";""
"e2d2d63e-8741-499a-8989-f5f7ec5c3b3f";"0.011806";"Virtual Machines Licenses";"1 Hour";"1 vCPU VM License";"V-Ray";""
"0fb93388-dbb5-46ec-ba5f-bde2b8da0891";"0.001686";"Automation";"1 Hour";"Watcher";"Process";""
"1cafa80c-c6e0-4d86-8468-750b8193657b";"0.179622";"Virtual Machines";"1 Hour";"E16 v3/E16s v3 Low Priority";"Ev3/ESv3 Series Windows";""
"16d79ce9-871d-4bca-9c93-799839138239";"9.714816";"Virtual Machines Licenses";"1 Hour";"96 vCPU VM License";"BizTalk Server Standard";""
"01a5c76d-b179-4547-ba47-163270ffcc2b";"0.0";"Power BI";"1 Hour";"EM3";"Premium Embedded";""
"29c5616c-e5ea-542f-a249-411e1e9beac9";"0.0";"Cloud Services";"1 Hour";"128 vCPU License";"Server";""
"08128f3c-89c1-45d3-babe-e7a94da54102";"0.109629";"Virtual Machines Licenses";"1 Hour";"24 vCPU VM License";"SQL Server Enterprise Red Hat Enterprise Linux";""
"efb51d92-8b20-4acb-8c25-73b02f7dc2ef";"0.0";"Storage";"10K";"Delete Operations";"Files v2";""
"0c4ab968-a95c-430d-aca8-75d60a5f2224";"0.0";"Storage";"1/Month";"P4 Disks";"Premium SSD Managed Disks";""
"bc48cea1-0cc3-41d6-afd9-36481371fd38";"0.0";"Azure Synapse Analytics";"1/Month";"Inactive Pipeline";"Pipelines";""
"5002af8a-185b-4711-b1fe-95dd014d70e1";"0.0";"Virtual Machines Licenses";"1 Hour";"32 vCPU VM License";"SQL Server Web";""
"05203263-3ed7-4cfc-9bf8-40ce91a36184";"0.0";"Virtual Machines Licenses";"1 Hour";"60 vCPU VM License";"Windows Server";""
"d54686f0-77ff-43f3-9e7c-2099030d32a7";"0.33732";"Azure DNS";"1M";"Public Queries";"";""
"dbf75582-a844-4e00-adfa-b7b0cd6ec5e2";"3.3732";"Cognitive Services";"1K";"S5 Transactions";"Bing Search v7";""
"98d75907-4688-464d-9ef2-ae7692872151";"0.032888";"Data Lake Store";"1 GB/Month";"Overage Data at Rest";"";""
"3e9512ce-3c11-4153-b859-924031953ed9";"0.109629";"Virtual Machines Licenses";"1 Hour";"48 vCPU VM License";"SQL Server Web Red Hat Enterprise Linux";""
"4e71882a-4851-45b0-895d-a66b3190d845";"0.0";"Storage";"1/Month";"P60 Disks";"Premium Page Blob";""
"bffbce65-8a40-4ab1-a329-fc3fd0e29131";"0.202392";"Virtual Machines";"1 Hour";"A3";"A Series";""
"0fd499e6-a128-4bd2-92d4-438e05c8a4fe";"0.0";"Cognitive Services";"1K";"Free Transactions";"Bing Search v7";""
"22fe21e4-22c9-4c34-9703-952895bdc8dc";"4.2165";"Cognitive Services";"10K";"Standard Transactions";"Bing Spell Check v7";""
"9ee2688b-955f-4299-b244-5ac2a7872432";"3.263381";"Azure Data Factory v2";"1 Hour";"A8 v2 License Included";"SSIS Enterprise A-series v2 VM";""
"5e3de903-3939-49d5-bee1-1be9e8a124fa";"0.57513";"Cloud Services";"1 Hour";"L16s Low Priority";"LS Series";""
"36293e8f-ac3c-45cf-bd4e-dc2542bdba03";"2.95155";"Log Analytics";"1 GB";"Premium Data Analyzed";"";""
"a07163f3-ad8d-5185-85ed-5ab6913be3b3";"4.2165";"MS Bing Services";"1K";"S7 Transactions";"MS Bing Search v7";""
"8f785121-5ccf-4479-8c6b-193292666aba";"0.151794";"Azure Monitor";"1";"Voice Call Country Code 886";"";""
"1a1d6a0b-94cd-40df-91f7-3563b50188bd";"0.0";"Cognitive Services";"1K";"S0 Transactions - Free";"Custom Vision";""
"d0fdb15e-11ac-4440-9c2b-d02e7dc5806a";"84.33";"Azure Firewall Manager";"1/Month";"Policies per Region";"";""
"0da7ca54-6f2f-4c00-902a-d1c80310ff87";"0.295155";"Virtual Machines";"1 Hour";"A9 Low Priority";"A Series Windows";""
"c520c589-5900-491e-8701-38f2303b96ea";"0.109629";"Virtual Machines Licenses";"1 Hour";"8 vCPU VM License";"SQL Server Standard Red Hat Enterprise Linux";""
"8d10e9e7-9a82-5143-a848-29c1df3b2e11";"48195.85995";"Azure Stack Edge";"1";"Secure Device Destruction Fee - 1 Node";"Azure Stack Edge Pro R - Azure Stack Edge";""
"be968284-933c-4f86-92f4-f39e348a3637";"0.16866";"Virtual Machines Licenses";"1 Hour";"2 vCPU VM License";"SQL Server Enterprise SLES";""
"b1dcb1fc-b7e1-4534-bfef-3021b0a9ba01";"3.830651";"Azure Data Factory v2";"1 Hour";"D4 v2 License Included";"SSIS Enterprise D-series v2 VM";""
"79718642-466c-4d0d-9744-53b5d1f0d75f";"0.0";"Virtual Machines Licenses";"1 Hour";"80 vCPU VM License";"SQL Server Enterprise";""
"c31b2562-1c9f-4a13-9c0b-f00848068558";"0.005903";"Application Gateway";"1 GB";"Medium Data Processed";"Basic";""
"84bf1569-7285-4a22-85ac-9cfffe93950b";"0.0";"Storage";"10K";"LRS Class 1 Additional IO";"Queues";""
"9b4ffa6b-0f49-469d-9d8b-aac8f9243767";"0.976541";"Azure Data Factory v2";"1 Hour";"D8 v3 AHB";"SSIS Enterprise D-series v3 VM";""
"d870f228-fd87-4dcc-a8e0-3d5d1eb3d795";"4.857408";"Virtual Machines Licenses";"1 Hour";"48 vCPU VM License";"BizTalk Server Standard";""
"959b36d9-12ea-4d5e-955f-832d1100602b";"0.340998";"Azure Data Factory v2";"1 Hour";"D2 v2 AHB";"SSIS Enterprise D-series v2 VM";""
"aca36c16-fe97-47a3-802a-574d450f2ce5";"0.109629";"Virtual Machines Licenses";"1 Hour";"416 vCPU VM License";"RHEL for SAP HANA";""
"c228ada0-b560-4048-a4d9-a13cc357c3f4";"10.54125";"Backup";"1/Month";"SQL Server in Azure VM Protected Instances";"";""
"6a11eb4c-01de-4438-88e0-e95b41869197";"0.0";"Insight and Analytics";"1 GB";"Data Included per Node";"";""
"c26b4887-a3ec-4ae1-a449-881e0ba32bab";"0.0";"Bandwidth";"1 GB";"Data Transfer Out - to China";"";""
"074f3407-badb-4d7c-9e28-d896f36f7564";"4.2165";"Cognitive Services";"1K";"S10 Transactions";"Bing Search v7";""
"190728c3-46e2-40c0-b3bd-ba9e14c8dac6";"0.143361";"Virtual Machines";"1 Hour";"L4s Low Priority";"LS Series";""
"52a3285a-5924-4a3e-8f1d-af99d3454ffc";"3454.814574";"Data Lake Store";"1 Day";"5 PB Pre-pay Data at Rest";"";""
"6f344f4b-7c91-4026-915a-a1b597793be1";"0.0";"SQL Database";"1 Hour";"vCore";"Single/Elastic Pool General Purpose - SQL License";""
"6474ab1c-32da-451b-af09-347c43b5b3a9";"3.3732";"Cognitive Services";"1K";"Standard Speech-to-Text Transactions";"Bing Speech";""
"09edd1df-f625-4d81-bfa2-550000f1cd0e";"0.050598";"App Configuration";"10K";"Standard Overage Operations";"";""
"a9344c46-1142-5535-805f-19af5040ae48";"0.0";"Advanced Threat Protection";"1 GB";"Standard Data Processed";"Azure DNS service layers";""
"370bd1dc-3d81-447e-9fb0-7f20809b21de";"18.5526";"SAP Embrace";"1/Month";"Enterprise Version";"SAP Edge Services";""
"3838b207-be74-4327-a48a-9d3afd7a7c9f";"8.433";"Cognitive Services";"1M";"S1 Custom Training Characters";"Translator Text";""
"6dfb482b-23ea-487f-810c-e66360f025de";"0.236124";"Virtual Machines Licenses";"1 Hour";"5+ vCPU VM License";"Red Hat Enterprise Linux for SAP with HA";""
"151662c6-ad5b-4053-87e5-c0c9056e6fab";"81.606141";"Cognitive Services";"1/Day";"P2 Unit";"Computer Vision";""
"03d0ab9f-b3d2-42ca-bb70-26deadd2abef";"4.2165";"Cognitive Services";"1/Month";"S1 Unit";"Bing Spell Check v5";""
"7cbfdd49-706c-43d8-9ff2-251f08cd9c36";"2.10825";"Cognitive Services";"1K";"S1 Overage Transactions";"Text Analytics";""
"26c98145-3131-4e0a-8c2b-bed1246c8adc";"1.172187";"Media Services";"1 GB";"Standard Encoding Data Processed";"Video On Demand Encoding";""
"c4624541-6316-4fa3-8569-d8ba09eb61c3";"0.0";"Storage";"10K";"GRS Write Operations - Free";"General Block Blob";""
"5d0d70cf-aeee-583a-a46d-35669aeeabde";"29515.5";"Azure Stack Edge";"1";"Loss Fee";"Azure Stack Edge Mini R - Azure Stack Edge";""
"b4366b90-af85-4899-b4e6-9f2576964601";"0.269856";"Virtual Machines Licenses";"1 Hour";"96 vCPU VM License";"SQL Server Web SLES";""
"0f280d89-f8c8-47f3-846f-a7647d749988";"4.090005";"Key Vault";"1 Hour";"Standard Instance";"Azure Dedicated HSM";""
"177ee643-5434-4c04-ae11-9e01672ed87e";"0.012649";"Event Hubs";"1 Hour";"Basic Throughput Unit";"";""
"26ce34b7-67b3-480d-9d1b-54a7fb80f67a";"0.003035";"Virtual Network";"1 Hour";"Static Public IP";"IP Addresses";""
"f14382b0-1838-48e9-9314-c7b6eababc81";"0.000303";"Storage";"10K";"Delete Operations";"Standard Page Blob";""
"470e53d1-0512-4952-b865-84792fdda8fb";"0.109629";"Virtual Machines Licenses";"1 Hour";"64 vCPU VM License";"SQL Server Enterprise Red Hat Enterprise Linux";""
"da7df887-21c8-452d-9185-0547d69016f8";"2.740725";"Storage";"10K";"Archive Read Operations";"Azure Data Lake Storage Gen2 Hierarchical Namespace";""
"799827a0-dc0e-40b8-bb4e-ec6628d71371";"0.539712";"Virtual Machines Licenses";"1 Hour";"8 vCPU VM License";"Java Development Environment";""
"11278850-f161-4a6e-86ef-d650a29fb62f";"0.000303";"Storage";"10K";"GRS Write Operations";"Standard Page Blob";""
"4171c100-43d8-4582-bef4-93769845ead3";"0.8433";"Virtual Machines Licenses";"1 Hour";"40 vCPU VM License";"Autodesk Arnold";""
"1880fe5f-5811-564f-9bf8-ce107560a1ba";"0.0";"Cloud Services";"1 Hour";"192 vCPU License";"Server";""
"86c35ec3-0a48-426a-9625-22d80e6ea55b";"0.109629";"Virtual Machines Licenses";"1 Hour";"64 vCPU VM License";"Red Hat Enterprise Linux";""
"afae792b-f460-4fb6-a633-232cd1807e4c";"0.109629";"Virtual Machines Licenses";"1 Hour";"80 vCPU VM License";"SQL Server Standard Red Hat Enterprise Linux";""
"669fa4c2-9fe6-4b04-8e5c-70dd6098513c";"0.185526";"Azure Databricks";"1 Hour";"Premium Jobs Light Compute DBU";"";""
"3c95dd0f-555c-4caa-9d03-958a6778df30";"0.023612";"Event Hubs";"1M";"Basic Ingress Events";"";""
"036fcc20-399f-4822-b568-d96c62899d1d";"0.8433";"Azure Cognitive Search";"1K";"Document Cracking - Image Extraction";"";""
"6f1ed909-d103-4632-8557-6e62885d88aa";"0.669886";"Azure Data Factory v2";"1 Hour";"D2 v2 License Included";"SSIS Standard D-series v2 VM";""
"5d638a6f-e221-41cf-ae3f-0f81d368cef6";"0.0";"Azure Cosmos DB";"1/Hour";"Free 100 RU/s";"";""
"74c9a6a6-ad0b-4d81-ab40-0717c03edeb4";"0.817157";"Azure Data Factory v2";"1 Hour";"D4 v3 License Included";"SSIS Standard D-series v3 VM";""
"a10e3022-2f62-451d-8695-603ec03bb7f4";"0.0";"Storage";"1/Month";"P10 Disks";"Premium SSD Managed Disks";""
"250ca5e8-25b2-4c72-a4e2-7811e59a3090";"3.3732";"Cognitive Services";"1K";"S1 Transactions";"Bing Custom Search";""
"52e172dd-4a7a-4402-b4bb-fb7fc18ba759";"0.010119";"Virtual Machines";"1 Hour";"A1 Low Priority";"A Series Basic";""
"e56108f1-db00-4294-8e5c-0c63acae970f";"0.050598";"Azure Monitor";"1";"Voice Call Country Code 65";"";""
"9cc63cf8-6593-410a-b0e7-26a4ef71e8b3";"0.000303";"Storage";"10K";"Disk Delete Operations";"Standard Page Blob";""
"a3c7dbde-c3c5-567c-9da1-5c61bd2d084a";"3.3732";"MS Bing Services";"1K";"S5 Transactions";"MS Bing Search v7";""
"a7ed4390-b343-4907-9bfc-9b712fc4864b";"0.269856";"Virtual Machines Licenses";"1 Hour";"96 vCPU VM License";"SQL Server Standard SLES";""
"62d6fa0e-34e0-4dbd-87d5-179e4d5298a6";"0.012649";"Media Services";"1";"Standard Output Content Minute";"Video On Demand Encoding";""
"5f688460-13f4-43e4-93b8-0086c0d28efc";"454.5387";"Visual Studio Subscription";"1";"Professional Annual User";"";""
"86cde541-2584-4dde-8217-eff4d19689d3";"0.8433";"Content Delivery Network";"1/Month";"Rules";"Azure CDN from Microsoft";""
"82c1571f-4ec0-4a75-b098-7d6f7eb2ccbe";"206.744515";"Cognitive Services";"1/Day";"P2 Unit";"Face";""
"bcb2a59b-115a-425d-be5a-bf3692ee15dd";"1.26495";"Cognitive Services";"1K";"P1 Transactions";"Language Understanding";""
"12de881c-c7ba-4af4-85e7-2a67ad869646";"0.016866";"Azure Monitor";"1";"Voice Call Country Code 44";"";""
"736d4e73-38cd-44dc-8208-d7de20671a12";"5.0598";"Virtual Machines Licenses";"1 Hour";"16 vCPU VM License";"MSFT R Server for Linux";""
"2ae87903-de6e-4ece-a88d-c2691a10e975";"0.016866";"Advanced Threat Protection";"10K";"Standard Transactions";"Key Vault";""
"9769b669-1e76-45f8-99fa-a779c5598226";"1.619136";"Virtual Machines Licenses";"1 Hour";"24 vCPU VM License";"Java Development Environment";""
"e5bfaf00-3fb5-4eba-9e82-d88c836f05eb";"6830.73";"Cognitive Services";"1/Month";"S5 Unit";"Bing Search v5";""
"6c76daf0-aeb1-4238-b8b4-18820c91eeef";"0.063247";"Storage";"1 GB/Month";"RA-GRS Data Stored";"Tables";""
"a2c3cbbe-8eac-4216-99d7-ee149380cb06";"5.894667";"Media Services";"1 Hour";"Basic Live Encoder Channel";"Live Channels";""
"eee1feb4-3655-405f-9354-356c41a627cc";"6365.557287";"Data Lake Analytics";"1 Day";"500000 AU Pre-pay";"";""
"df358314-e5e3-4230-9258-86b5850ef495";"1.93959";"Insight and Analytics";"1 GB";"Data Overage per Node";"";""
"76dfe260-5cbf-4df7-a887-3197b1c1d94c";"190.425573";"SQL Database";"1/Day";"P11 Secondary Active DTUs";"Single Premium";""
"3107feb4-cfd2-4be9-ad64-f555a522c460";"8.711289";"Data Lake Store";"1 Day";"10 TB Pre-pay Data at Rest";"";""
"1c37fcd4-7dea-42a1-9efd-37e291e63015";"0.0";"Security Center";"1/Hour";"Standard Trial Node";"Workload Protection for App Services";""
"29fc5d81-958c-48bf-92b1-068e2b49f5fa";"0.0";"Cognitive Services";"1K";"S1 Transactions - Free";"Computer Vision";""
"90a70a09-4489-418f-82fa-a820e853afb1";"20.2392";"Cognitive Services";"1M";"C3 Overage Characters";"Translator Text";""
"2b6a807a-761a-5e26-ae4f-33e469ff66c4";"0.0";"Digital Twins";"1K";"Standard Query Units";"";""
"004c90f0-0fa8-4670-8ed6-a1c074409bdd";"0.000328";"Cognitive Services";"1/Second";"S2 Accuracy Tests";"Custom Speech";""
"82d4564e-133d-4699-b0b9-81f82a8f27ec";"1.26495";"Cognitive Services";"1K";"S1 Transactions";"Language Understanding";""
"919a0245-18c2-4757-8b58-7f4c3acb9953";"252.99";"Logic Apps";"1/Month";"Basic Unit";"Integration Account";""
"51e2fbb4-9c06-4b84-b944-dd404f1ebfd8";"67.994462";"Azure Machine Learning";"1/Day";"S3 Tier";"Model Management";""
"900607f5-1f1d-4186-bdf6-5c947ccee42f";"0.283348";"Virtual Machines Licenses";"1 Hour";"24 vCPU VM License";"V-Ray";""
"b30a0630-4764-52b9-9a96-a06f7b5dc32d";"0.003373";"Voice";"1";"User Minute - App to App Group Calling";"Voice and Video Calling";""
"b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52";"0.000303";"Storage";"10K";"Batch Write Operations";"Tables";""
"188dcd7e-fbd7-4a41-aa42-162b81b0510f";"210825.0";"Data Box";"1";"Lost or Damaged Device";"Heavy";""
"1cfdf771-633e-4802-a7bb-edf1a81b2857";"0.42165";"GitHub";"1 GB";"Data Transfer Out Overage";"Packages";""
"1613fbe1-16b3-5155-b51a-f3e9eeabd1bd";"2.5299";"MS Bing Services";"10K";"Standard Transactions";"MS Bing Autosuggest v7";""
"899c7f5d-927e-475a-a5a8-efe24dfe9c8c";"0.022769";"Cloud Services";"1 Hour";"E2 v3 Low Priority";"Ev3 Series";""
"0bae17e2-87fe-483d-80f0-a6e25ecf5e04";"0.269856";"Virtual Machines Licenses";"1 Hour";"208 vCPU VM License";"SQL Server Web SLES";""
"5f8ebee7-d37e-4050-89d2-f00d17e5ae9a";"0.143361";"Virtual Machines";"1 Hour";"L4s Low Priority";"LS Series Windows";""
"a149966f-73b4-4e1d-b335-d2a572b1e6bd";"0.408072";"SQL Database";"1/Day";"S0 DTUs";"Single Standard";""
"c13795e4-4402-4271-a88c-8bb53da4cdd9";"0.287565";"Cloud Services";"1 Hour";"L8s Low Priority";"LS Series";""
"7d37e359-381f-4530-ba4a-cae9713def98";"8.433";"Content Delivery Network";"1/Month";"WAF Default Rulesets";"Azure CDN from Microsoft";""
"a464e452-7e82-474b-8db5-6e5cc4ea4adb";"0.029515";"Virtual Machines";"1 Hour";"D11/DS11 Low Priority";"D/DS Series Windows";""
"15998f24-ce11-4379-85f7-0ac898afb4ac";"0.016866";"Virtual Machines";"1 Hour";"A0";"A Series Windows";""
"c65ce15a-201b-465e-b43e-acb4a7d5773c";"0.109629";"Virtual Machines Licenses";"1 Hour";"16 vCPU VM License";"SQL Server Standard Red Hat Enterprise Linux";""
"c28ea46b-348a-44e7-9153-2de314f66933";"7.986894";"Azure Data Factory v2";"1 Hour";"E32 v3 License Included";"SSIS Standard E-series v3 VM";""
"7dcc2284-639a-4280-8a71-6c927e9b0f5c";"0.0";"Virtual Machines Licenses";"1 Hour";"44 vCPU VM License";"Windows Server";""
"51d5354e-19ca-42b3-a92d-1e54239c3106";"0.290938";"Virtual Machines";"1 Hour";"D32 v3/D32s v3 Low Priority";"Dv3/DSv3 Series";""
"2ad74eee-2a2e-415c-b467-4720b6591d9f";"0.0";"Virtual Machines Licenses";"1 Hour";"128 vCPU VM License";"SQL Server Linux Enterprise";""
"7f58d3b3-5084-4cc1-b67b-6811aa90e0fe";"0.075897";"BizTalk Services";"1/Hour";"Developer Unit";"";""
"40551b4c-e8be-48ed-b70b-f8d25c7de724";"0.000303";"Storage";"10K";"Read Operations";"General Block Blob";""
"a7f1b555-20bf-4e26-8e8e-b846a35a9a8d";"0.304431";"Virtual WAN";"1 Hour";"VPN S2S Scale Unit";"";""
"6ee3adc1-e9e2-427a-9ad6-a1c52a600031";"0.0";"Storage";"1/Month";"P15 Disks";"Premium SSD Managed Disks";""
"3395f50f-f5ea-412f-a8f5-50d409d63ef4";"54.39285";"Media Services";"1/Month";"Standard Unit";"Streaming Units";""
"8ab720e4-7494-48fe-9369-8214361a6ae7";"1.511193";"Virtual Machines Licenses";"1 Hour";"128 vCPU VM License";"V-Ray";""
"d8f22317-5495-4365-898d-96ca9e69f54d";"1.77093";"Redis Cache";"1 Hour";"C6 Cache";"Standard";""
"1381189f-4b25-4e02-8678-a6317694144b";"0.109629";"Virtual Machines Licenses";"1 Hour";"20 vCPU VM License";"SQL Server Enterprise Red Hat Enterprise Linux";""
"b8af3795-0262-42f3-afae-7f0b466fd204";"0.0";"Azure Machine Learning";"1 Hour";"vCPU Surcharge";"Enterprise GPU NVv2 Series Inferencing";""
"1a2afa19-b77e-52b8-82b1-017e34b42111";"47417.0724";"Azure Stack Edge";"1";"Loss Fee - SSC 1 Node";"Azure Stack Edge Pro R - Azure Stack Edge";""
"8bf3d30c-b3e3-47e0-bfe3-881522525eed";"0.0";"Automation";"1/Month";"Basic Node";"Update Management";""
"d405fc18-6fe4-4640-a7f6-4746c6ea79d1";"0.0";"Virtual Machines Licenses";"1 Hour";"416 vCPU VM License";"SQL Server Linux Standard";""
"bc2559fe-0e2a-4e71-980b-f4815e03d0c0";"0.0";"Virtual Machines Licenses";"1 Hour";"40 vCPU VM License";"SQL Server Linux Standard";""
"d96f1e8f-b4cb-4a24-8ab7-b20f4327ac1b";"0.0";"Virtual Machines Licenses";"1 Hour";"6 vCPU VM License";"BizTalk Server Standard";""
"5c583d6e-1538-44e3-9dac-b699951a8084";"0.404784";"Cloud Services";"1 Hour";"A4";"A Series";""
"ae64446c-5ad8-45da-9a2e-703b0e9abc79";"0.0";"Storage";"10K";"Read Operations - Free";"General Block Blob";""
"1819735c-d31b-4a60-890e-e91a3ea516ef";"117.2187";"Media Services";"1/Month";"Premium Unit";"Streaming Units";""
"dd7492b4-7c01-53a0-9050-89e3ebc3a72d";"0.8433";"Azure Synapse Analytics";"1 Hour";"Azure Hosted Managed VNET IR Pipeline Activity";"Pipelines";""
"980b3759-05c3-43ca-9dfb-138ec7cc5826";"42.097536";"Virtual Machines Licenses";"1 Hour";"416 vCPU VM License";"BizTalk Server Standard";""
"e70d6de3-9165-413f-b20c-b95ade9330c4";"0.109629";"Virtual Machines Licenses";"1 Hour";"16 vCPU VM License";"SQL Server Enterprise Red Hat Enterprise Linux";""
"0fad698c-40bf-4ee1-a096-565fc6f0cddd";"0.016866";"Security Center";"1/Hour";"Standard Node";"";""
"763a834a-3e10-452e-8036-f93aa927d98b";"0.0";"Virtual Machines Licenses";"1 Hour";"20 vCPU VM License";"SQL Server Linux Enterprise";""
"df76221b-348e-430e-bf4a-7a2ef99a58ad";"0.0";"Virtual Machines Licenses";"1 Hour";"72 vCPU VM License";"SQL Server Standard";""
"a38275b7-cbac-4882-b24d-167638333a14";"4.080483";"Time Series Insights";"1/Day";"S1 Unit";"";""
"da9f6422-033b-54e0-bd17-98506144fb1c";"4.2165";"MS Bing Services";"1K";"S2 Transactions";"MS Bing Custom Search";""
"2a75cb7e-29f5-43f0-9701-e95b1a4194ee";"0.033394";"Azure Monitor";"1";"SMS Country Code 353 Notifications";"";""
"f5b42b3c-c499-4b1f-8058-1acf3bdfa7d0";"27.19693";"Power BI Embedded";"1 Hour";"A6";"";""
"9c515412-8911-4566-acca-4fc58f5b083b";"0.269856";"Virtual Machines Licenses";"1 Hour";"128 vCPU VM License";"SQL Server Web SLES";""
"11e0b736-b44f-4021-93f7-f0c99af24180";"0.109629";"Virtual Machines Licenses";"1 Hour";"64 vCPU VM License";"SQL Server Web Red Hat Enterprise Linux";""
"ab5b133b-d9da-4c2d-be66-0c3d70a8e69c";"0.0";"Azure Cognitive Search";"1 Hour";"Free Unit";"";""
"d23b222d-e065-4aa9-8d5e-8c3990b4b0f7";"0.046381";"Redis Cache";"1 Hour";"C0 Cache";"Standard";""
"d89ce0e0-2209-4c6f-a952-0f3015606cec";"361.809432";"Data Lake Store";"1 Day";"500 TB Pre-pay Data at Rest";"";""
"c1ad62c7-5901-412c-bed5-d54af293954a";"3.805812";"Azure Data Factory v2";"1 Hour";"E8 v3 License Included";"SSIS Enterprise E-series v3 VM";""
"505a2438-3781-45f3-9686-bd8dca481004";"1.93959";"Cognitive Services";"1K";"P4 Overage Transactions";"Computer Vision";""
"24add188-4886-4ae1-a78c-49a974027be0";"0.170009";"API Management";"1 Hour";"Basic Units";"";""
"3aaec7b2-8db5-43d4-a3aa-c79d09e6abdc";"0.0";"Storage";"10K";"LRS Write Additional IO";"Standard Page Blob v2";""
"1d54dc43-1a1e-59ec-bb3d-c670f1bbd429";"0.8433";"Azure Synapse Analytics";"1 Hour";"Azure Hosted Managed VNET IR External Pipeline Activity";"Pipelines";""
"554bf392-e986-4f08-a7f4-bdb736b05e05";"0.0";"Virtual Machines Licenses";"1 Hour";"208 vCPU VM License";"SQL Server Web";""
"c7a0c9f2-b08a-4f54-955f-c2ba8c7b0837";"0.455382";"Traffic Manager";"1M";"DNS Queries";"";""
"854ead60-2964-42d7-ba40-03248e21fcb8";"0.0";"Storage";"10K";"GRS Write Operations - Free";"Standard Page Blob";""
"6d0d187d-9311-498c-971f-bbddc0454394";"0.070837";"Azure Monitor";"1";"SMS Country Code 39 Notifications";"";""
"67cf08ec-f742-4d89-ba10-60ff525dd71f";"2.02392";"Azure App Service";"1 Hour";"P4";"Premium Plan";""
"b20c6a61-1eac-4ff5-a34f-50ba04d641a1";"25.299";"Cognitive Services";"1/Month";"S2 Unit";"Bing Search v5";""
"5f083440-71bd-4e6e-a172-2af5671907f1";"0.0";"Virtual Machines Licenses";"1 Hour";"72 vCPU VM License";"SQL Server Linux Web";""
"878bced4-6856-46c1-a3df-15641b31057a";"7.5897";"Azure App Service";"1/Month";"SNI SSL Connection";"SSL Connections";""
"2f6d02be-a7f9-4918-96d1-c291793047e6";"0.0";"Virtual Machines Licenses";"1 Hour";"16 vCPU VM License";"SQL Server Enterprise";""
"488751c2-868e-4975-867c-5083a608ad2e";"2.455689";"Virtual Machines Licenses";"1 Hour";"208 vCPU VM License";"V-Ray";""
